state_abbr,state_fips,place_fips,stpl_fips,city_name,metric_name,group_name,metric_number,group_number,num,denom,est,lci,uci,county_indicator,educ_indicator,multiplier_indicator,data_yr_type,geo_level,Date of export to MySQL database,version,NOTE - NCHS Disclaimer
CA,6,60466,660466,Rialto,Absenteeism,black,1,5,259,1448,17.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,60620,660620,Richmond,Absenteeism,black,1,5,423,1200,35.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,62000,662000,Riverside,Absenteeism,black,1,5,356,2358,15.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,62938,662938,Roseville,Absenteeism,black,1,5,36,531,6.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,64000,664000,Sacramento,Absenteeism,black,1,5,2299,7785,29.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,64224,664224,Salinas,Absenteeism,black,1,5,40,214,18.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,65000,665000,San Bernardino,Absenteeism,black,1,5,1311,4853,27,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,65042,665042,San Buenaventura (Ventura),Absenteeism,black,1,5,27,208,13,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,66000,666000,San Diego,Absenteeism,black,1,5,1232,9366,13.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,67000,667000,San Francisco,Absenteeism,black,1,5,530,3354,15.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,68000,668000,San Jose,Absenteeism,black,1,5,622,3483,17.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,68084,668084,San Leandro,Absenteeism,black,1,5,288,1353,21.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,68196,668196,San Marcos,Absenteeism,black,1,5,41,424,9.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,68252,668252,San Mateo,Absenteeism,black,1,5,20,160,12.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,68378,668378,San Ramon,Absenteeism,black,1,5,36,375,9.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,69000,669000,Santa Ana,Absenteeism,black,1,5,16,203,7.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,69070,669070,Santa Barbara,Absenteeism,black,1,5,14,109,12.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,69084,669084,Santa Clara,Absenteeism,black,1,5,75,419,17.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,69088,669088,Santa Clarita,Absenteeism,black,1,5,171,1237,13.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,69196,669196,Santa Maria,Absenteeism,black,1,5,27,100,27,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,70000,670000,Santa Monica,Absenteeism,black,1,5,87,496,17.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,70098,670098,Santa Rosa,Absenteeism,black,1,5,100,537,18.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,72016,672016,Simi Valley,Absenteeism,black,1,5,20,1501,1.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,73080,673080,South Gate,Absenteeism,black,1,5,35,110,31.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,75000,675000,Stockton,Absenteeism,black,1,5,988,3884,25.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,77000,677000,Sunnyvale,Absenteeism,black,1,5,33,190,17.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,78120,678120,Temecula,Absenteeism,black,1,5,72,747,9.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,78582,678582,Thousand Oaks,Absenteeism,black,1,5,54,309,17.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,80000,680000,Torrance,Absenteeism,black,1,5,158,1121,14.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,80238,680238,Tracy,Absenteeism,black,1,5,112,810,13.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,80812,680812,Turlock,Absenteeism,black,1,5,67,294,22.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,80854,680854,Tustin,Absenteeism,black,1,5,36,228,15.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,81204,681204,Union City,Absenteeism,black,1,5,188,544,34.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,81344,681344,Upland,Absenteeism,black,1,5,131,835,15.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,81554,681554,Vacaville,Absenteeism,black,1,5,148,825,17.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,81666,681666,Vallejo,Absenteeism,black,1,5,1278,3687,34.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,82590,682590,Victorville,Absenteeism,black,1,5,1146,5236,21.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,82954,682954,Visalia,Absenteeism,black,1,5,75,367,20.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,82996,682996,Vista,Absenteeism,black,1,5,50,313,16,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,84200,684200,West Covina,Absenteeism,black,1,5,70,460,15.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,84550,684550,Westminster,Absenteeism,black,1,5,18,82,22,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,85292,685292,Whittier,Absenteeism,black,1,5,12,93,12.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,3455,803455,Arvada,Absenteeism,black,1,5,58,176,33,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,4000,804000,Aurora,Absenteeism,black,1,5,2227,8150,27.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,7850,807850,Boulder,Absenteeism,black,1,5,25,106,23.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,12815,812815,Centennial,Absenteeism,black,1,5,41,117,35,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,16000,816000,Colorado Springs,Absenteeism,black,1,5,1398,4661,30,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,20000,820000,Denver,Absenteeism,black,1,5,2272,6782,33.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,27425,827425,Fort Collins,Absenteeism,black,1,5,24,242,9.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,32155,832155,Greeley,Absenteeism,black,1,5,63,307,20.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,43000,843000,Lakewood,Absenteeism,black,1,5,89,400,22.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,45970,845970,Longmont,Absenteeism,black,1,5,42,102,41.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,46465,846465,Loveland,Absenteeism,black,1,5,52,144,36.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,62000,862000,Pueblo,Absenteeism,black,1,5,79,339,23.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,77290,877290,Thornton,Absenteeism,black,1,5,139,404,34.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CO,8,83835,883835,Westminster,Absenteeism,black,1,5,71,254,28,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CT,9,8000,908000,Bridgeport,Absenteeism,black,1,5,1155,4427,26.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CT,9,18430,918430,Danbury,Absenteeism,black,1,5,121,641,18.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CT,9,37000,937000,Hartford,Absenteeism,black,1,5,1021,4219,24.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CT,9,50370,950370,New Britain,Absenteeism,black,1,5,204,1010,20.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CT,9,52000,952000,New Haven,Absenteeism,black,1,5,1126,4081,27.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CT,9,55990,955990,Norwalk,Absenteeism,black,1,5,318,1482,21.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CT,9,73000,973000,Stamford,Absenteeism,black,1,5,607,2531,24,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CT,9,80000,980000,Waterbury,Absenteeism,black,1,5,882,2687,32.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
HI,15,3,15003,Honolulu,Absenteeism,hispanic,1,6,828,4662,17.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AL,1,7000,107000,Birmingham,Absenteeism,hispanic,1,6,28,359,7.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AL,1,35896,135896,Hoover,Absenteeism,hispanic,1,6,119,1519,7.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AL,1,37000,137000,Huntsville,Absenteeism,hispanic,1,6,217,858,25.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AL,1,50000,150000,Mobile,Absenteeism,hispanic,1,6,0,396,0,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AL,1,51000,151000,Montgomery,Absenteeism,hispanic,1,6,98,1555,6.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AL,1,77256,177256,Tuscaloosa,Absenteeism,hispanic,1,6,20,194,10.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AK,2,3000,203000,Anchorage,Absenteeism,hispanic,1,6,1013,3573,28.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AZ,4,4720,404720,Avondale,Absenteeism,hispanic,1,6,2234,10655,21,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AZ,4,12000,412000,Chandler,Absenteeism,hispanic,1,6,1764,10444,16.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AZ,4,27400,427400,Gilbert,Absenteeism,hispanic,1,6,1266,8295,15.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AZ,4,27820,427820,Glendale,Absenteeism,hispanic,1,6,2775,18713,14.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AZ,4,46000,446000,Mesa,Absenteeism,hispanic,1,6,4406,25800,17.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AZ,4,54050,454050,Peoria,Absenteeism,hispanic,1,6,664,5333,12.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AZ,4,55000,455000,Phoenix,Absenteeism,hispanic,1,6,24058,128573,18.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AZ,4,65000,465000,Scottsdale,Absenteeism,hispanic,1,6,477,2668,17.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AZ,4,71510,471510,Surprise,Absenteeism,hispanic,1,6,671,3811,17.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AZ,4,73000,473000,Tempe,Absenteeism,hispanic,1,6,1560,8385,18.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AZ,4,77000,477000,Tucson,Absenteeism,hispanic,1,6,12696,39413,32.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AZ,4,85540,485540,Yuma,Absenteeism,hispanic,1,6,3172,17449,18.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AR,5,23290,523290,Fayetteville,Absenteeism,hispanic,1,6,115,1182,9.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AR,5,24550,524550,Fort Smith,Absenteeism,hispanic,1,6,362,2818,12.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AR,5,35710,535710,Jonesboro,Absenteeism,hispanic,1,6,194,1050,18.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AR,5,41000,541000,Little Rock,Absenteeism,hispanic,1,6,412,2249,18.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
AR,5,66080,566080,Springdale,Absenteeism,hispanic,1,6,342,4015,8.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,562,600562,Alameda,Absenteeism,hispanic,1,6,245,1328,18.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,884,600884,Alhambra,Absenteeism,hispanic,1,6,930,5752,16.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,2000,602000,Anaheim,Absenteeism,hispanic,1,6,4255,32057,13.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,2252,602252,Antioch,Absenteeism,hispanic,1,6,1083,6927,15.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,2364,602364,Apple Valley,Absenteeism,hispanic,1,6,814,5788,14.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,3526,603526,Bakersfield,Absenteeism,hispanic,1,6,6393,43618,14.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,3666,603666,Baldwin Park,Absenteeism,hispanic,1,6,2666,12806,20.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,4982,604982,Bellflower,Absenteeism,hispanic,1,6,655,4936,13.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,6000,606000,Berkeley,Absenteeism,hispanic,1,6,358,2170,16.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,8786,608786,Buena Park,Absenteeism,hispanic,1,6,536,5360,10,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,8954,608954,Burbank,Absenteeism,hispanic,1,6,579,5459,10.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,11194,611194,Carlsbad,Absenteeism,hispanic,1,6,409,3467,11.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,11530,611530,Carson,Absenteeism,hispanic,1,6,459,4337,10.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,13014,613014,Chico,Absenteeism,hispanic,1,6,372,3152,11.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,13210,613210,Chino,Absenteeism,hispanic,1,6,1145,8693,13.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,13214,613214,Chino Hills,Absenteeism,hispanic,1,6,440,5202,8.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,13392,613392,Chula Vista,Absenteeism,hispanic,1,6,2886,29764,9.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,13588,613588,Citrus Heights,Absenteeism,hispanic,1,6,213,1065,20,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,14218,614218,Clovis,Absenteeism,hispanic,1,6,274,2738,10,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,15044,615044,Compton,Absenteeism,hispanic,1,6,1351,9093,14.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,16000,616000,Concord,Absenteeism,hispanic,1,6,1122,7642,14.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,16350,616350,Corona,Absenteeism,hispanic,1,6,1880,15790,11.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,16532,616532,Costa Mesa,Absenteeism,hispanic,1,6,1432,5998,23.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,17918,617918,Daly City,Absenteeism,hispanic,1,6,522,2771,18.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,19766,619766,Downey,Absenteeism,hispanic,1,6,1939,17587,11,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,21712,621712,El Cajon,Absenteeism,hispanic,1,6,605,6080,10,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,22020,622020,Elk Grove,Absenteeism,hispanic,1,6,1172,5246,22.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,22230,622230,El Monte,Absenteeism,hispanic,1,6,1303,12997,10,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,22804,622804,Escondido,Absenteeism,hispanic,1,6,1996,17010,11.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,23182,623182,Fairfield,Absenteeism,hispanic,1,6,998,6108,16.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,24638,624638,Folsom,Absenteeism,hispanic,1,6,124,977,12.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,24680,624680,Fontana,Absenteeism,hispanic,1,6,2302,19329,11.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,26000,626000,Fremont,Absenteeism,hispanic,1,6,655,5317,12.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,27000,627000,Fresno,Absenteeism,hispanic,1,6,2277,32839,6.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,28000,628000,Fullerton,Absenteeism,hispanic,1,6,610,5816,10.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,29000,629000,Garden Grove,Absenteeism,hispanic,1,6,2230,19656,11.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,30000,630000,Glendale,Absenteeism,hispanic,1,6,261,1549,16.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,32548,632548,Hawthorne,Absenteeism,hispanic,1,6,1127,8861,12.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,33000,633000,Hayward,Absenteeism,hispanic,1,6,1773,12852,13.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,33182,633182,Hemet,Absenteeism,hispanic,1,6,1106,7077,15.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,33434,633434,Hesperia,Absenteeism,hispanic,1,6,0,5976,0,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,36000,636000,Huntington Beach,Absenteeism,hispanic,1,6,868,7463,11.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,36448,636448,Indio,Absenteeism,hispanic,1,6,1235,8568,14.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,36546,636546,Inglewood,Absenteeism,hispanic,1,6,900,6269,14.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,36770,636770,Irvine,Absenteeism,hispanic,1,6,479,4528,10.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,39496,639496,Lake Forest,Absenteeism,hispanic,1,6,284,3125,9.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,39892,639892,Lakewood,Absenteeism,hispanic,1,6,954,6205,15.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,40130,640130,Lancaster,Absenteeism,hispanic,1,6,2660,16872,15.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,41992,641992,Livermore,Absenteeism,hispanic,1,6,409,3814,10.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,43000,643000,Long Beach,Absenteeism,hispanic,1,6,4208,20120,20.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,44000,644000,Los Angeles,Absenteeism,hispanic,1,6,25027,190728,13.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,44574,644574,Lynwood,Absenteeism,hispanic,1,6,919,5912,15.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,45484,645484,Manteca,Absenteeism,hispanic,1,6,452,3387,13.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,46842,646842,Menifee,Absenteeism,hispanic,1,6,1271,8522,14.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,46898,646898,Merced,Absenteeism,hispanic,1,6,1974,11936,16.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,47766,647766,Milpitas,Absenteeism,hispanic,1,6,266,1838,14.5,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,48256,648256,Mission Viejo,Absenteeism,hispanic,1,6,630,4632,13.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,48354,648354,Modesto,Absenteeism,hispanic,1,6,2287,14527,15.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,49270,649270,Moreno Valley,Absenteeism,hispanic,1,6,2978,29224,10.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,49670,649670,Mountain View,Absenteeism,hispanic,1,6,235,2613,9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,50076,650076,Murrieta,Absenteeism,hispanic,1,6,254,4687,5.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,50258,650258,Napa,Absenteeism,hispanic,1,6,898,8126,11.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,51182,651182,Newport Beach,Absenteeism,hispanic,1,6,299,1862,16.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,52526,652526,Norwalk,Absenteeism,hispanic,1,6,909,6021,15.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,53000,653000,Oakland,Absenteeism,hispanic,1,6,2014,13134,15.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,53322,653322,Oceanside,Absenteeism,hispanic,1,6,1488,12390,12,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,53896,653896,Ontario,Absenteeism,hispanic,1,6,2155,19170,11.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,53980,653980,Orange,Absenteeism,hispanic,1,6,1488,10120,14.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,54652,654652,Oxnard,Absenteeism,hispanic,1,6,3264,27171,12,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,55156,655156,Palmdale,Absenteeism,hispanic,1,6,3172,22854,13.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,56000,656000,Pasadena,Absenteeism,hispanic,1,6,1087,8303,13.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,56700,656700,Perris,Absenteeism,hispanic,1,6,1817,11764,15.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,57792,657792,Pleasanton,Absenteeism,hispanic,1,6,85,1458,5.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,58072,658072,Pomona,Absenteeism,hispanic,1,6,1072,7162,15,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,59451,659451,Rancho Cucamonga,Absenteeism,hispanic,1,6,1345,14870,9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,59920,659920,Redding,Absenteeism,hispanic,1,6,266,1647,16.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,59962,659962,Redlands,Absenteeism,hispanic,1,6,842,6056,13.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,60018,660018,Redondo Beach,Absenteeism,hispanic,1,6,97,1617,6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,60102,660102,Redwood City,Absenteeism,hispanic,1,6,1163,5605,20.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,60466,660466,Rialto,Absenteeism,hispanic,1,6,1240,9377,13.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,60620,660620,Richmond,Absenteeism,hispanic,1,6,957,3732,25.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,62000,662000,Riverside,Absenteeism,hispanic,1,6,3894,25844,15.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,62938,662938,Roseville,Absenteeism,hispanic,1,6,443,3938,11.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,64000,664000,Sacramento,Absenteeism,hispanic,1,6,3617,19209,18.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,64224,664224,Salinas,Absenteeism,hispanic,1,6,2162,17684,12.2,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,65000,665000,San Bernardino,Absenteeism,hispanic,1,6,5093,27303,18.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,65042,665042,San Buenaventura (Ventura),Absenteeism,hispanic,1,6,661,6709,9.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,66000,666000,San Diego,Absenteeism,hispanic,1,6,9204,59869,15.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,67000,667000,San Francisco,Absenteeism,hispanic,1,6,1212,12007,10.1,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,68000,668000,San Jose,Absenteeism,hispanic,1,6,9714,63186,15.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,68084,668084,San Leandro,Absenteeism,hispanic,1,6,837,4923,17,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,68196,668196,San Marcos,Absenteeism,hispanic,1,6,682,8963,7.6,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,68252,668252,San Mateo,Absenteeism,hispanic,1,6,464,4742,9.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,68378,668378,San Ramon,Absenteeism,hispanic,1,6,171,1437,11.9,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,69000,669000,Santa Ana,Absenteeism,hispanic,1,6,3506,54536,6.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,69070,669070,Santa Barbara,Absenteeism,hispanic,1,6,859,6770,12.7,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,69084,669084,Santa Clara,Absenteeism,hispanic,1,6,858,4687,18.3,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,69088,669088,Santa Clarita,Absenteeism,hispanic,1,6,1847,14414,12.8,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
CA,6,69196,669196,Santa Maria,Absenteeism,hispanic,1,6,1235,11898,10.4,-999,-999,-999,-999,-999,2015-2016,city,6/11/2019,6,
